OrderID,OrderDate,CustomerID,CustomerName,Email,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,TotalAmount,PaymentMethod,OrderStatus,City,State,Country
ORD0111723,2023-10-11,CUST02175,Anika Gupta,customer2175@email.com,P1351,Pillow Set,Home & Kitchen,CozyHome,1,399.57,399.57,Wallet,Delivered,Madurai,Tamil Nadu,India
ORD0105398,2023-10-11,CUST00976,Navya Kapoor,customer976@email.com,P8712,Cricket Bat,Sports & Outdoors,SportPro,1,5750.81,5750.81,Credit Card,Delivered,Lucknow,Uttar Pradesh,India
ORD0108250,2023-10-11,CUST01508,Sneha Reddy,customer1508@email.com,P3484,Camping Tent,Sports & Outdoors,OutdoorKing,2,13195.27,26390.54,UPI,Delivered,Faridabad,Haryana,India
ORD0111581,2023-10-11,CUST02147,Anita Das,customer2147@email.com,P8024,Remote Control Car,Toys & Games,KiddoFun,1,1267.29,1077.2,Credit Card,Delivered,Madurai,Tamil Nadu,India
ORD0109585,2023-10-11,CUST01761,Anita Nair,customer1761@email.com,P4075,Water Bottle,Home & Kitchen,HomeEssence,1,566.35,566.35,Debit Card,Cancelled,Chandigarh,Punjab,India
ORD0105551,2023-10-11,CUST01006,Aanya Joshi,customer1006@email.com,P6577,Board Game,Toys & Games,PlayMore,2,1016.59,2033.18,UPI,Delivered,Bikaner,Rajasthan,India
ORD0105398,2023-10-11,CUST00976,Navya Kapoor,customer976@email.com,P5969,Laptop,Electronics,CompuTech,1,111768.08,111768.08,UPI,Delivered,Lucknow,Uttar Pradesh,India
ORD0111392,2023-10-11,CUST02110,Priya Agarwal,customer2110@email.com,P4295,Cookware Set,Home & Kitchen,ChefMaster,1,4112.34,4112.34,Net Banking,Cancelled,Ludhiana,Punjab,India
ORD0105398,2023-10-11,CUST00976,Navya Kapoor,customer976@email.com,P9122,Saree,Clothing,EthnicCharm,1,1795.69,1795.69,Cash on Delivery,Cancelled,Lucknow,Uttar Pradesh,India
ORD0112002,2023-10-12,CUST02227,Navya Gupta,customer2227@email.com,P3791,Hair Oil,Beauty & Personal Care,HairCare Pro,1,294.77,294.77,Debit Card,Delivered,Bengaluru,Karnataka,India
ORD0112002,2023-10-12,CUST02227,Navya Gupta,customer2227@email.com,P8216,Vacuum Cleaner,Home & Kitchen,HomeAppliance,1,5687.34,5687.34,Credit Card,Delivered,Bengaluru,Karnataka,India
ORD0111385,2023-10-12,CUST02106,Meera Kapoor,customer2106@email.com,P5599,Dumbbells Set,Sports & Outdoors,FitLife,1,5263.78,5263.78,UPI,Delivered,Warangal,Telangana,India
ORD0101408,2023-10-12,CUST00253,Anita Kumar,customer253@email.com,P9709,Shampoo,Beauty & Personal Care,HairCare Pro,1,771.19,771.19,UPI,Delivered,Hyderabad,Telangana,India
ORD0111385,2023-10-12,CUST02106,Meera Kapoor,customer2106@email.com,P9110,Cricket Bat,Sports & Outdoors,SportPro,1,6191.71,6191.71,Wallet,Delivered,Warangal,Telangana,India
ORD0111385,2023-10-12,CUST02106,Meera Kapoor,customer2106@email.com,P7783,Headphones,Electronics,SoundMax,1,4885.14,4885.14,Wallet,Delivered,Warangal,Telangana,India
ORD0112002,2023-10-12,CUST02227,Navya Gupta,customer2227@email.com,P7689,Video Game,Toys & Games,PlayMore,1,2038.78,2038.78,UPI,Delivered,Bengaluru,Karnataka,India
ORD0108198,2023-10-12,CUST01500,Meera Kumar,customer1500@email.com,P2064,Tablet,Electronics,CompuTech,3,25137.56,60330.14,UPI,Delivered,Coimbatore,Tamil Nadu,India
ORD0101743,2023-10-12,CUST00316,Ananya Das,customer316@email.com,P7085,Board Game,Toys & Games,PlayMore,1,2140.33,2140.33,Debit Card,Cancelled,Surat,Gujarat,India
ORD0107497,2023-10-12,CUST01375,Amit Mishra,customer1375@email.com,P4401,Cycling Helmet,Sports & Outdoors,SafeRide,1,2030.54,2030.54,Cash on Delivery,Cancelled,Rajkot,Gujarat,India
ORD0107706,2023-10-12,CUST01413,Neha Gupta,customer1413@email.com,P5527,Remote Control Car,Toys & Games,KiddoFun,1,4595.8,4595.8,Net Banking,Delivered,Amritsar,Punjab,India
ORD0107497,2023-10-12,CUST01375,Amit Mishra,customer1375@email.com,P6439,Gym Bag,Sports & Outdoors,FitLife,1,1421.99,1421.99,Cash on Delivery,Cancelled,Rajkot,Gujarat,India
ORD0101743,2023-10-12,CUST00316,Ananya Das,customer316@email.com,P1761,Remote Control Car,Toys & Games,KiddoFun,2,4562.03,9124.06,Credit Card,Delivered,Surat,Gujarat,India
ORD0107497,2023-10-12,CUST01375,Amit Mishra,customer1375@email.com,P2615,Business Book,Books,BookWorld,1,880.78,880.78,Cash on Delivery,Delivered,Rajkot,Gujarat,India
ORD0107497,2023-10-12,CUST01375,Amit Mishra,customer1375@email.com,P1294,Smartphone,Electronics,TechPro,1,82747.78,82747.78,Credit Card,Delivered,Rajkot,Gujarat,India
ORD0107497,2023-10-12,CUST01375,Amit Mishra,customer1375@email.com,P9349,Puzzle 1000pc,Toys & Games,PlayMore,1,477.19,477.19,Net Banking,Delivered,Rajkot,Gujarat,India
ORD0100484,2023-10-12,CUST00083,Divya Bhatt,customer83@email.com,P7043,Pressure Cooker,Home & Kitchen,ChefMaster,1,3118.91,3118.91,Debit Card,Delivered,Ludhiana,Punjab,India
ORD0100484,2023-10-12,CUST00083,Divya Bhatt,customer83@email.com,P7525,Curtains,Home & Kitchen,CozyHome,2,1512.91,3025.82,UPI,Returned,Ludhiana,Punjab,India
ORD0100484,2023-10-12,CUST00083,Divya Bhatt,customer83@email.com,P5473,USB-C Cable,Electronics,PowerPlus,1,264.95,251.7,UPI,Returned,Ludhiana,Punjab,India
ORD0102597,2023-10-12,CUST00462,Vivaan Shah,customer462@email.com,P2311,Lipstick,Beauty & Personal Care,BeautyBliss,1,1909.05,1909.05,Wallet,Cancelled,Mangalore,Karnataka,India
ORD0101743,2023-10-12,CUST00316,Ananya Das,customer316@email.com,P2692,Yoga Mat,Sports & Outdoors,FitLife,1,1285.96,1285.96,Cash on Delivery,Cancelled,Surat,Gujarat,India
ORD0107706,2023-10-12,CUST01413,Neha Gupta,customer1413@email.com,P4912,Building Blocks,Toys & Games,KiddoFun,1,865.59,865.59,Credit Card,Delivered,Amritsar,Punjab,India
ORD0100860,2023-10-13,CUST00148,Arjun Malhotra,customer148@email.com,P4360,Soft Toy,Toys & Games,KiddoFun,1,826.19,826.19,Wallet,Delivered,Varanasi,Uttar Pradesh,India
ORD0101365,2023-10-13,CUST00244,Ananya Sharma,customer244@email.com,P9077,Headphones,Electronics,SoundMax,1,1287.56,1287.56,Cash on Delivery,Returned,Durgapur,West Bengal,India
ORD0104359,2023-10-13,CUST00797,Priya Pandey,customer797@email.com,P6762,Water Bottle,Home & Kitchen,HomeEssence,1,1365.22,1365.22,Cash on Delivery,Delivered,New Delhi,Delhi,India
ORD0104129,2023-10-13,CUST00753,Vikram Agarwal,customer753@email.com,P4471,Socks Pack,Clothing,SportFit,1,566.31,566.31,Net Banking,Delivered,Nagpur,Maharashtra,India
ORD0104129,2023-10-13,CUST00753,Vikram Agarwal,customer753@email.com,P3481,Smart Watch,Electronics,TechPro,1,17909.22,17909.22,Net Banking,Delivered,Nagpur,Maharashtra,India
ORD0109662,2023-10-13,CUST01778,Rohit Joshi,customer1778@email.com,P6924,Socks Pack,Clothing,SportFit,3,504.83,1514.49,Debit Card,Delivered,Warangal,Telangana,India
ORD0109662,2023-10-13,CUST01778,Rohit Joshi,customer1778@email.com,P7795,Board Game,Toys & Games,PlayMore,1,2387.39,2387.39,Net Banking,Delivered,Warangal,Telangana,India
ORD0109662,2023-10-13,CUST01778,Rohit Joshi,customer1778@email.com,P9498,Toaster,Home & Kitchen,HomeAppliance,2,3992.81,7985.62,Net Banking,Cancelled,Warangal,Telangana,India
ORD0104359,2023-10-13,CUST00797,Priya Pandey,customer797@email.com,P8498,Biography,Books,ReadMore,1,369.51,369.51,UPI,Delivered,New Delhi,Delhi,India
ORD0105128,2023-10-13,CUST00930,Saanvi Kumar,customer930@email.com,P4248,Tablet,Electronics,CompuTech,1,45683.62,45683.62,Credit Card,Delivered,Pune,Maharashtra,India
ORD0104359,2023-10-13,CUST00797,Priya Pandey,customer797@email.com,P7413,Pressure Cooker,Home & Kitchen,ChefMaster,1,4676.97,4676.97,Net Banking,Delivered,New Delhi,Delhi,India
ORD0106685,2023-10-13,CUST01231,Aadhya Gupta,customer1231@email.com,P7246,Webcam Full HD,Electronics,VisionTech,1,4883.43,4883.43,Net Banking,Delivered,Kochi,Kerala,India
ORD0101365,2023-10-13,CUST00244,Ananya Sharma,customer244@email.com,P7732,Bedsheet Set,Home & Kitchen,CozyHome,1,2198.88,2198.88,Wallet,Delivered,Durgapur,West Bengal,India
ORD0101365,2023-10-13,CUST00244,Ananya Sharma,customer244@email.com,P9432,Denim Jeans,Clothing,UrbanStyle,1,2306.21,2306.21,Cash on Delivery,Returned,Durgapur,West Bengal,India
ORD0109662,2023-10-13,CUST01778,Rohit Joshi,customer1778@email.com,P1446,Shampoo,Beauty & Personal Care,HairCare Pro,1,940.41,940.41,Cash on Delivery,Returned,Warangal,Telangana,India
ORD0104359,2023-10-13,CUST00797,Priya Pandey,customer797@email.com,P8136,Board Game,Toys & Games,PlayMore,1,1645.57,1645.57,Wallet,Delivered,New Delhi,Delhi,India
ORD0106685,2023-10-13,CUST01231,Aadhya Gupta,customer1231@email.com,P2436,Water Bottle,Home & Kitchen,HomeEssence,1,637.48,541.86,Wallet,Cancelled,Kochi,Kerala,India
ORD0112183,2023-10-13,CUST02260,Meera Chopra,customer2260@email.com,P5802,Soft Toy,Toys & Games,KiddoFun,1,417.7,417.7,Credit Card,Delivered,Coimbatore,Tamil Nadu,India
ORD0106685,2023-10-13,CUST01231,Aadhya Gupta,customer1231@email.com,P6563,Building Blocks,Toys & Games,KiddoFun,1,1563.48,1563.48,UPI,Delivered,Kochi,Kerala,India
ORD0101365,2023-10-13,CUST00244,Ananya Sharma,customer244@email.com,P6252,Action Figure,Toys & Games,PlayMore,1,1061.31,1061.31,Debit Card,Returned,Durgapur,West Bengal,India
ORD0112183,2023-10-13,CUST02260,Meera Chopra,customer2260@email.com,P9766,Formal Shirt,Clothing,ClassicWear,1,1709.3,1709.3,Wallet,Cancelled,Coimbatore,Tamil Nadu,India
ORD0104129,2023-10-13,CUST00753,Vikram Agarwal,customer753@email.com,P5054,Dress,Clothing,StyleHub,1,3669.12,3118.75,Credit Card,Delivered,Nagpur,Maharashtra,India
ORD0112323,2023-10-13,CUST02288,Ishaan Gupta,customer2288@email.com,P5730,Webcam Full HD,Electronics,VisionTech,1,5066.59,5066.59,UPI,Delivered,Hyderabad,Telangana,India
ORD0109662,2023-10-13,CUST01778,Rohit Joshi,customer1778@email.com,P9904,Perfume,Beauty & Personal Care,EssenceLux,1,4885.74,4885.74,Credit Card,Delivered,Warangal,Telangana,India
ORD0112183,2023-10-13,CUST02260,Meera Chopra,customer2260@email.com,P8841,Academic Textbook,Books,EduBooks,1,1431.03,1431.03,UPI,Delivered,Coimbatore,Tamil Nadu,India
ORD0107837,2023-10-13,CUST01428,Ananya Menon,customer1428@email.com,P2061,Tablet,Electronics,CompuTech,1,34202.92,27362.34,Net Banking,Delivered,Noida,Uttar Pradesh,India
ORD0102267,2023-10-13,CUST00407,Priya Shah,customer407@email.com,P7998,Poetry Collection,Books,ReadMore,2,457.63,915.26,Net Banking,Returned,Warangal,Telangana,India
ORD0112751,2023-10-13,CUST02359,Manish Bhatt,customer2359@email.com,P2282,Biography,Books,ReadMore,2,674.67,1349.34,Net Banking,Delivered,Panipat,Haryana,India
ORD0102267,2023-10-13,CUST00407,Priya Shah,customer407@email.com,P9340,Board Game,Toys & Games,PlayMore,1,729.26,729.26,Net Banking,Delivered,Warangal,Telangana,India
ORD0103795,2023-10-13,CUST00679,Vikram Patel,customer679@email.com,P7521,Laptop,Electronics,CompuTech,1,75514.59,75514.59,Debit Card,Delivered,Faridabad,Haryana,India
ORD0107080,2023-10-13,CUST01291,Aadhya Pandey,customer1291@email.com,P8579,Pillow Set,Home & Kitchen,CozyHome,1,586.55,586.55,UPI,Delivered,Jaipur,Rajasthan,India
ORD0103795,2023-10-13,CUST00679,Vikram Patel,customer679@email.com,P5785,Toaster,Home & Kitchen,HomeAppliance,1,3013.15,3013.15,Cash on Delivery,Delivered,Faridabad,Haryana,India
ORD0107837,2023-10-13,CUST01428,Ananya Menon,customer1428@email.com,P8709,Card Game,Toys & Games,PlayMore,1,227.62,227.62,Debit Card,Delivered,Noida,Uttar Pradesh,India
ORD0112183,2023-10-13,CUST02260,Meera Chopra,customer2260@email.com,P3993,Children Book,Books,KidsPress,1,425.7,425.7,Net Banking,Delivered,Coimbatore,Tamil Nadu,India
ORD0103795,2023-10-13,CUST00679,Vikram Patel,customer679@email.com,P6825,Headphones,Electronics,SoundMax,1,9234.16,8772.45,Credit Card,Cancelled,Faridabad,Haryana,India
ORD0107080,2023-10-13,CUST01291,Aadhya Pandey,customer1291@email.com,P5182,Card Game,Toys & Games,PlayMore,1,499.98,424.98,Cash on Delivery,Returned,Jaipur,Rajasthan,India
ORD0112016,2023-10-14,CUST02230,Sanjay Menon,customer2230@email.com,P4934,Tablet,Electronics,CompuTech,1,40874.32,40874.32,Wallet,Delivered,Jaipur,Rajasthan,India
ORD0107839,2023-10-14,CUST01429,Ishaan Menon,customer1429@email.com,P3009,Beard Trimmer,Beauty & Personal Care,GroomMaster,1,1069.95,1069.95,UPI,Delivered,Nashik,Maharashtra,India
ORD0109728,2023-10-14,CUST01792,Neha Singh,customer1792@email.com,P9390,Face Wash,Beauty & Personal Care,GlowSkin,1,235.28,235.28,Debit Card,Cancelled,Amritsar,Punjab,India
ORD0106254,2023-10-14,CUST01147,Anita Reddy,customer1147@email.com,P9435,Soft Toy,Toys & Games,KiddoFun,1,276.2,276.2,Wallet,Cancelled,Kochi,Kerala,India
ORD0107357,2023-10-14,CUST01345,Divya Yadav,customer1345@email.com,P2197,Running Shoes,Sports & Outdoors,FitLife,1,4574.43,3888.27,Debit Card,Returned,Warangal,Telangana,India
ORD0102729,2023-10-14,CUST00488,Suresh Pandey,customer488@email.com,P5289,Smart Watch,Electronics,TechPro,1,15075.89,15075.89,UPI,Delivered,Mangalore,Karnataka,India
ORD0107839,2023-10-14,CUST01429,Ishaan Menon,customer1429@email.com,P1594,Building Blocks,Toys & Games,KiddoFun,1,953.26,953.26,Debit Card,Delivered,Nashik,Maharashtra,India
ORD0101477,2023-10-14,CUST00270,Karan Iyer,customer270@email.com,P5125,Gym Bag,Sports & Outdoors,FitLife,1,2037.36,2037.36,Wallet,Delivered,Warangal,Telangana,India
ORD0107839,2023-10-14,CUST01429,Ishaan Menon,customer1429@email.com,P6551,Face Serum,Beauty & Personal Care,GlowSkin,1,2491.63,2491.63,Net Banking,Delivered,Nashik,Maharashtra,India
ORD0100295,2023-10-14,CUST00047,Meera Kumar,customer47@email.com,P7043,Smart Watch,Electronics,TechPro,3,20422.85,61268.55,Cash on Delivery,Delivered,New Delhi,Delhi,India
ORD0100295,2023-10-14,CUST00047,Meera Kumar,customer47@email.com,P8138,Power Bank 20000mAh,Electronics,PowerPlus,1,1134.06,1134.06,Credit Card,Delivered,New Delhi,Delhi,India
ORD0100295,2023-10-14,CUST00047,Meera Kumar,customer47@email.com,P1783,Smart Watch,Electronics,TechPro,1,13054.31,13054.31,UPI,Delivered,New Delhi,Delhi,India
ORD0103105,2023-10-14,CUST00565,Neha Agarwal,customer565@email.com,P1897,Power Bank 20000mAh,Electronics,PowerPlus,1,2809.18,2809.18,Net Banking,Returned,Hubli,Karnataka,India
ORD0112016,2023-10-14,CUST02230,Sanjay Menon,customer2230@email.com,P2342,Headphones,Electronics,SoundMax,1,14494.53,14494.53,Net Banking,Delivered,Jaipur,Rajasthan,India
ORD0112534,2023-10-14,CUST02319,Karan Bhatt,customer2319@email.com,P8615,Building Blocks,Toys & Games,KiddoFun,1,1526.79,1526.79,Credit Card,Delivered,Surat,Gujarat,India
ORD0109950,2023-10-14,CUST01824,Rahul Chopra,customer1824@email.com,P2993,Puzzle 1000pc,Toys & Games,PlayMore,1,783.99,783.99,Debit Card,Delivered,Bikaner,Rajasthan,India
ORD0109950,2023-10-14,CUST01824,Rahul Chopra,customer1824@email.com,P1572,USB-C Cable,Electronics,PowerPlus,1,247.87,247.87,Wallet,Delivered,Bikaner,Rajasthan,India
ORD0102729,2023-10-14,CUST00488,Suresh Pandey,customer488@email.com,P2142,Smart Watch,Electronics,TechPro,1,7492.44,5993.95,Cash on Delivery,Delivered,Mangalore,Karnataka,India
ORD0101477,2023-10-14,CUST00270,Karan Iyer,customer270@email.com,P2671,Tablet,Electronics,CompuTech,1,38072.52,30458.02,Credit Card,Delivered,Warangal,Telangana,India
ORD0106136,2023-10-14,CUST01119,Riya Patel,customer1119@email.com,P6991,Hair Oil,Beauty & Personal Care,HairCare Pro,2,449.61,899.22,Net Banking,Delivered,Faridabad,Haryana,India
ORD0110933,2023-10-14,CUST02015,Sneha Das,customer2015@email.com,P2860,Camping Tent,Sports & Outdoors,OutdoorKing,3,12128.17,34565.28,Credit Card,Delivered,Warangal,Telangana,India
ORD0111345,2023-10-14,CUST02096,Manish Malhotra,customer2096@email.com,P4774,Denim Jeans,Clothing,UrbanStyle,2,1495.81,2991.62,Credit Card,Delivered,Vadodara,Gujarat,India
ORD0109950,2023-10-14,CUST01824,Rahul Chopra,customer1824@email.com,P9359,Webcam Full HD,Electronics,VisionTech,1,5669.7,5669.7,UPI,Delivered,Bikaner,Rajasthan,India
ORD0101477,2023-10-14,CUST00270,Karan Iyer,customer270@email.com,P6215,Socks Pack,Clothing,SportFit,1,361.67,361.67,Wallet,Cancelled,Warangal,Telangana,India
ORD0100295,2023-10-14,CUST00047,Meera Kumar,customer47@email.com,P5254,Face Wash,Beauty & Personal Care,GlowSkin,2,606.73,1213.46,UPI,Delivered,New Delhi,Delhi,India
ORD0107919,2023-10-14,CUST01444,Vivaan Mehta,customer1444@email.com,P3623,Kurta Set,Clothing,EthnicCharm,1,4488.67,4488.67,Cash on Delivery,Delivered,Panipat,Haryana,India
ORD0112016,2023-10-14,CUST02230,Sanjay Menon,customer2230@email.com,P8434,Laptop,Electronics,CompuTech,1,151084.28,151084.28,UPI,Cancelled,Jaipur,Rajasthan,India
ORD0109950,2023-10-14,CUST01824,Rahul Chopra,customer1824@email.com,P6887,Body Lotion,Beauty & Personal Care,GlowSkin,1,785.72,785.72,Credit Card,Delivered,Bikaner,Rajasthan,India
ORD0109950,2023-10-14,CUST01824,Rahul Chopra,customer1824@email.com,P9684,Self Help Book,Books,BookWorld,1,585.38,585.38,UPI,Delivered,Bikaner,Rajasthan,India
ORD0110933,2023-10-14,CUST02015,Sneha Das,customer2015@email.com,P9919,Lipstick,Beauty & Personal Care,BeautyBliss,1,1556.94,1556.94,Debit Card,Delivered,Warangal,Telangana,India
ORD0107919,2023-10-14,CUST01444,Vivaan Mehta,customer1444@email.com,P3839,Wireless Earbuds,Electronics,SoundMax,1,4062.39,4062.39,Wallet,Delivered,Panipat,Haryana,India
ORD0102138,2023-10-15,CUST00376,Sneha Menon,customer376@email.com,P9900,Gym Bag,Sports & Outdoors,FitLife,1,2108.36,2108.36,Net Banking,Delivered,Delhi,Delhi,India
ORD0110932,2023-10-15,CUST02015,Sneha Das,customer2015@email.com,P3217,Academic Textbook,Books,EduBooks,1,1918.3,1918.3,Cash on Delivery,Delivered,Warangal,Telangana,India
ORD0102615,2023-10-15,CUST00468,Myra Das,customer468@email.com,P8674,Dress,Clothing,StyleHub,1,1510.04,1510.04,Cash on Delivery,Delivered,Bengaluru,Karnataka,India
ORD0101041,2023-10-15,CUST00178,Shaurya Das,customer178@email.com,P6532,Water Bottle,Home & Kitchen,HomeEssence,1,1066.86,1066.86,Net Banking,Delivered,Mysuru,Karnataka,India
ORD0110932,2023-10-15,CUST02015,Sneha Das,customer2015@email.com,P3110,Smart Watch,Electronics,TechPro,1,10614.31,10614.31,Cash on Delivery,Delivered,Warangal,Telangana,India
ORD0101041,2023-10-15,CUST00178,Shaurya Das,customer178@email.com,P2204,Cricket Bat,Sports & Outdoors,SportPro,1,5306.88,5306.88,Credit Card,Delivered,Mysuru,Karnataka,India
ORD0109042,2023-10-15,CUST01671,Atharv Verma,customer1671@email.com,P2075,Cookware Set,Home & Kitchen,ChefMaster,1,6861.69,6861.69,Debit Card,Returned,Pune,Maharashtra,India
ORD0109042,2023-10-15,CUST01671,Atharv Verma,customer1671@email.com,P8950,Toaster,Home & Kitchen,HomeAppliance,1,1887.49,1887.49,Cash on Delivery,Delivered,Pune,Maharashtra,India
ORD0102138,2023-10-15,CUST00376,Sneha Menon,customer376@email.com,P1794,Self Help Book,Books,BookWorld,2,726.41,1452.82,Net Banking,Delivered,Delhi,Delhi,India
ORD0101469,2023-10-15,CUST00268,Pari Bhatt,customer268@email.com,P9953,Soft Toy,Toys & Games,KiddoFun,1,1375.61,1375.61,Net Banking,Returned,Mangalore,Karnataka,India
ORD0110509,2023-10-15,CUST01942,Aarav Pandey,customer1942@email.com,P8531,Remote Control Car,Toys & Games,KiddoFun,1,4376.71,4376.71,Net Banking,Delivered,Thiruvananthapuram,Kerala,India
ORD0100294,2023-10-15,CUST00047,Meera Kumar,customer47@email.com,P9090,Action Figure,Toys & Games,PlayMore,1,1185.64,1185.64,Cash on Delivery,Delivered,New Delhi,Delhi,India
ORD0100294,2023-10-15,CUST00047,Meera Kumar,customer47@email.com,P8447,Children Book,Books,KidsPress,1,371.57,352.99,Net Banking,Cancelled,New Delhi,Delhi,India
ORD0112852,2023-10-15,CUST02369,Nidhi Agarwal,customer2369@email.com,P2659,Face Serum,Beauty & Personal Care,GlowSkin,1,1857.84,1857.84,Debit Card,Delivered,Chandigarh,Punjab,India
ORD0110509,2023-10-15,CUST01942,Aarav Pandey,customer1942@email.com,P3971,Water Bottle,Home & Kitchen,HomeEssence,1,444.16,444.16,Debit Card,Delivered,Thiruvananthapuram,Kerala,India
ORD0112852,2023-10-15,CUST02369,Nidhi Agarwal,customer2369@email.com,P2360,Football,Sports & Outdoors,SportPro,1,2937.15,2937.15,Cash on Delivery,Returned,Chandigarh,Punjab,India
ORD0112852,2023-10-15,CUST02369,Nidhi Agarwal,customer2369@email.com,P4804,Dollhouse,Toys & Games,KiddoFun,1,4829.26,4829.26,Credit Card,Cancelled,Chandigarh,Punjab,India
ORD0104059,2023-10-15,CUST00735,Vivaan Chopra,customer735@email.com,P7394,Toaster,Home & Kitchen,HomeAppliance,1,2033.11,2033.11,UPI,Delivered,Gurgaon,Haryana,India
ORD0101469,2023-10-15,CUST00268,Pari Bhatt,customer268@email.com,P8803,Board Game,Toys & Games,PlayMore,1,1044.62,1044.62,Wallet,Returned,Mangalore,Karnataka,India
ORD0104059,2023-10-15,CUST00735,Vivaan Chopra,customer735@email.com,P6245,Socks Pack,Clothing,SportFit,1,384.72,384.72,Credit Card,Delivered,Gurgaon,Haryana,India
ORD0110509,2023-10-15,CUST01942,Aarav Pandey,customer1942@email.com,P5363,Remote Control Car,Toys & Games,KiddoFun,1,3658.38,3658.38,Credit Card,Delivered,Thiruvananthapuram,Kerala,India
ORD0100294,2023-10-15,CUST00047,Meera Kumar,customer47@email.com,P7126,Shampoo,Beauty & Personal Care,HairCare Pro,1,1228.38,1228.38,Cash on Delivery,Delivered,New Delhi,Delhi,India
ORD0112046,2023-10-16,CUST02236,Nidhi Kapoor,customer2236@email.com,P3408,Curtains,Home & Kitchen,CozyHome,2,1172.52,2345.04,Net Banking,Cancelled,Ludhiana,Punjab,India
ORD0109922,2023-10-16,CUST01818,Arjun Pandey,customer1818@email.com,P7235,Academic Textbook,Books,EduBooks,1,1808.76,1808.76,UPI,Delivered,Faridabad,Haryana,India
ORD0100048,2023-10-16,CUST00010,Anika Nair,customer10@email.com,P6523,Wireless Earbuds,Electronics,SoundMax,1,3030.81,3030.81,Credit Card,Returned,Surat,Gujarat,India
ORD0112046,2023-10-16,CUST02236,Nidhi Kapoor,customer2236@email.com,P9814,Academic Textbook,Books,EduBooks,1,1060.82,1060.82,Debit Card,Delivered,Ludhiana,Punjab,India
ORD0112046,2023-10-16,CUST02236,Nidhi Kapoor,customer2236@email.com,P6803,Body Lotion,Beauty & Personal Care,GlowSkin,1,789.26,789.26,Net Banking,Delivered,Ludhiana,Punjab,India
ORD0113204,2023-10-16,CUST02429,Kavita Tiwari,customer2429@email.com,P9330,Wireless Earbuds,Electronics,SoundMax,1,4643.28,3714.62,Credit Card,Cancelled,Ahmedabad,Gujarat,India
ORD0112046,2023-10-16,CUST02236,Nidhi Kapoor,customer2236@email.com,P8143,Action Figure,Toys & Games,PlayMore,1,1800.41,1800.41,Net Banking,Returned,Ludhiana,Punjab,India
ORD0100048,2023-10-16,CUST00010,Anika Nair,customer10@email.com,P4613,Shampoo,Beauty & Personal Care,HairCare Pro,1,1279.55,1279.55,UPI,Cancelled,Surat,Gujarat,India
ORD0109922,2023-10-16,CUST01818,Arjun Pandey,customer1818@email.com,P8428,Wireless Earbuds,Electronics,SoundMax,1,4374.14,4374.14,Cash on Delivery,Delivered,Faridabad,Haryana,India
ORD0108337,2023-10-16,CUST01523,Pari Singh,customer1523@email.com,P8380,Denim Jeans,Clothing,UrbanStyle,1,3373.36,3373.36,Net Banking,Returned,Bengaluru,Karnataka,India
ORD0106460,2023-10-16,CUST01189,Priya Menon,customer1189@email.com,P2764,Vacuum Cleaner,Home & Kitchen,HomeAppliance,1,13731.62,13731.62,Cash on Delivery,Delivered,Chennai,Tamil Nadu,India
ORD0108337,2023-10-16,CUST01523,Pari Singh,customer1523@email.com,P5230,Perfume,Beauty & Personal Care,EssenceLux,1,4038.42,4038.42,Debit Card,Delivered,Bengaluru,Karnataka,India
ORD0108069,2023-10-16,CUST01476,Arjun Malhotra,customer1476@email.com,P3211,Dumbbells Set,Sports & Outdoors,FitLife,1,2684.16,2684.16,Net Banking,Delivered,Pune,Maharashtra,India
ORD0111440,2023-10-16,CUST02117,Arun Chopra,customer2117@email.com,P1974,Power Bank 20000mAh,Electronics,PowerPlus,1,1229.0,1106.1,Net Banking,Returned,Thiruvananthapuram,Kerala,India
ORD0108069,2023-10-16,CUST01476,Arjun Malhotra,customer1476@email.com,P8459,Denim Jeans,Clothing,UrbanStyle,1,3620.34,3620.34,Net Banking,Delivered,Pune,Maharashtra,India
ORD0112198,2023-10-16,CUST02265,Arun Verma,customer2265@email.com,P7145,Action Figure,Toys & Games,PlayMore,1,1825.09,1460.07,Wallet,Cancelled,Warangal,Telangana,India
ORD0100048,2023-10-16,CUST00010,Anika Nair,customer10@email.com,P3736,Remote Control Car,Toys & Games,KiddoFun,1,1205.67,1205.67,UPI,Delivered,Surat,Gujarat,India
ORD0112046,2023-10-16,CUST02236,Nidhi Kapoor,customer2236@email.com,P3417,Card Game,Toys & Games,PlayMore,1,537.0,537.0,Wallet,Cancelled,Ludhiana,Punjab,India
ORD0111189,2023-10-16,CUST02064,Neha Tiwari,customer2064@email.com,P4088,Wireless Earbuds,Electronics,SoundMax,1,2846.67,2846.67,Credit Card,Delivered,Varanasi,Uttar Pradesh,India
ORD0108905,2023-10-16,CUST01641,Aditya Chopra,customer1641@email.com,P3793,Water Bottle,Home & Kitchen,HomeEssence,1,241.05,241.05,UPI,Delivered,Noida,Uttar Pradesh,India
ORD0108905,2023-10-16,CUST01641,Aditya Chopra,customer1641@email.com,P5064,Wireless Earbuds,Electronics,SoundMax,2,2254.95,4509.9,UPI,Delivered,Noida,Uttar Pradesh,India
